Darija (Arabic),Darija (Arabizi),English
جيت ندوز على عيني كيضروني و بغيت نظادر,jyt nduz 3la 3yni kidruni w bghit ndader,"I came to check on my eyes because they hurt, and I want to consult."
نتي صغيرة و جيتي تديري نظادر,nti sghira w jiti tdiri ndader,"You're young, and you're wearing glasses?"
راهم نظادر باش نريح عيني حيت أنا نهار كلو قدام لورديناتور,rahom ndadar bach nrayye7 3ini 7it ana nhar kolo 9dam lordinateur,They are glasses to rest my eyes because I spend the whole day in front of the computer.
كتقراي,katqray,You are studying.
نعام,n3am,Yes
فإنى عام,fa2inni 3am,I am fine.
العام اللول ديال لافاك,l3am luwl dial lfac,The first year of university.
غير بعد من لافاك فيها بزاف ديال لمشاكيل,ghir b3d mn lafak fiha bzaf dial lmachakil,Just stay away from the university; it has a lot of problems.
و زيدك على هادشي فاش تتخرج ماكاتلقاش خدمة,w zidk 3la hadchi fash tatkhrj makatlaqash khdma,"And on top of that, when you graduate, you don't find a job."
و زيدك على هادشي فاش تتخرج ماكاتلقاش خدمة,w zidk 3la hadchi fach tat5rj makatlaqach 5dma,"And on top of that, when you graduate, you don't find a job."
كل نهار كتشوف لي مخرجين من لافاك مشومرين,kol nhar katshof li mkharjin mn lafak mshomrin.,"Every day, you see university graduates struggling."
كل نهار كتشوف لي مخرجين من لافاك مشومرين,kol nhar katchof li m5arjin mn lafak mchomrin.,"Every day, you see university graduates struggling."
سمعت بلي وفرو عقود بش يعاونو الشباب لي تخرجو من الجامعة,sme3t blli wffro 3qoud bash y3awnou chabab li tkhrejou mn ljami3a,I heard that they provided contracts to help young people who graduated from university.
سمعت بلي وفرو عقود بش يعاونو الشباب لي تخرجو من الجامعة,sme3t blli wffro 3qoud bach y3awnou chabab li t5rejou mn ljami3a,I heard that they provided contracts to help young people who graduated from university.
ڭال لينا باه لي عمرو كتر من ستة و ستين عام بلي ولدو كمل قرايتو في التاسعة و مشى دار التكوين المهني,gal lina bah li 3mro ktr mn 66 3am blli wldo kml 9rayto f ttasa3a w mcha dar ttakwin lmihni.,"Our father, who is over sixty-six years old, told us that his son finished his studies in ninth grade and went to vocational training."
خدى دبلوم ديال الميكانيك و بقى بلى خدمة من بعد مشى دار العسكر عامين,khda diplome dial lmikanik w bqa bla khdma mn b3d mcha dar l3askar 3amin,"He got a diploma in mechanics and remained unemployed, then he joined the military for two years."
خدى دبلوم ديال الميكانيك و بقى بلى خدمة من بعد مشى دار العسكر عامين,5da diplome dial lmikanik w bqa bla 5dma mn b3d mcha dar l3askar 3amin,"He got a diploma in mechanics and remained unemployed, then he joined the military for two years."
فاش رجع حاول بحال صحابو باش يلقى شي خدمة ولكن والو,fach rje3 7awel b7al s7abo bach yel9a chi khdma walakin walou,"When he returned, he tried like his friends to find a job, but nothing."
فاش رجع حاول بحال صحابو باش يلقى شي خدمة ولكن والو,fach rje3 7awel b7al s7abo bach yel9a chi 5dma walakin walou,"When he returned, he tried like his friends to find a job, but nothing."
من بعد حل محل,mn ba3d 7l ma7al,After replacing.
قبل ما يتوفى محمد كانو كلشي خوتو بلى خدمة خوه الكبير لي فعمرو تسعود و عشرين عام شومور و ما عندو فين يسكن,9bel maytwefa mohammed kano kolchi 5oto bla 5edma 5oh lkbir li f3omro ts3od o 3echrin 3am chomor w ma3ndo fin ysken,"Before Mohamed passed away, all his brothers were unemployed, including his eldest brother, who is twenty-nine years old, jobless, and has no place to live."
إوى كيف قلت ليك يا أميرة التطور التكنولوجي رجع حياتنا سهلة,"iwa kif glt lik ya amira, t6ewer teknoloji rj3 7yatna sahla.","As I told you, Amira, technological advancement has made our lives easier."
إوى كيف قلت ليك يا أميرة التطور التكنولوجي رجع حياتنا سهلة,"iwa kif glt lik ya amira, t6ewer ttiknologi rj3 7yatna sahla.","As I told you, Amira, technological advancement has made our lives easier."
بصح الزمان تبدل و ولاو فيه بزاف ديال المشاكل,bssa7 zzman tbddel w wlaw fih bzaf dial lmshakil,"It's true, times have changed, and there are a lot more problems now."
بصح الزمان تبدل و ولاو فيه بزاف ديال المشاكل,bssa7 zzman tbddel w wlaw fih bzaf dial lmchakil,"It's true, times have changed, and there are a lot more problems now."
ولكن شحال هادي مكانتش الحياة ساهلة بحال دابا,wlakin sh7al hadi makantch l7ayat sahla b7al daba,"But a long time ago, life wasn't as easy as it is now."
ولكن شحال هادي مكانتش الحياة ساهلة بحال دابا,wlakin ch7al hadi makantch l7ayat sahla b7al daba,"But a long time ago, life wasn't as easy as it is now."
شحال هادي كان غسيل الحوايج قاسح,ch7al hadi kan ghsil l7wayj 9ase7,"A long time ago, doing laundry was hard."
و الطياب تيتطيب على المجمر,w ttiyab kaytib 3la lmejmer,And the cooking is done on the brazier.
أو حتى كانو كاي بقاو أيام كولها فسفر علا رجليهوم لشي بلاصة,aw 7tta kanu kay b9aw ayam kolha fssafar 3la rjlihom lshi blasa.,Or even if they used to spend all day traveling on foot to a place.
أو حتى كانو كاي بقاو أيام كولها فسفر علا رجليهوم لشي بلاصة,aw 7tta kanu kay b9aw ayam kolha fssafar 3la rjlihom lchi blasa.,Or even if they used to spend all day traveling on foot to a place.
ماشي بحال دابا حيت تطور كلشي,mashi b7al daba 7it t6ewer kolchi,Not like now because everything has developed.
ماشي بحال دابا حيت تطور كلشي,machi b7al daba 7it t6ewer kolchi,Not like now because everything has developed.
ماشي بحال شحال هاد,mashi b7al ch7al had,Not like a long time ago.
ماشي بحال شحال هاد,machi b7al ch7al had,Not like a long time ago.
دابا كاين التلفازا و لورديناتور و كل شي تطور,daba kayn telfaza w lordinatour w kolchi t6ewer,"Now there is the TV, the computer, and everything has advanced."
دابا كاين التلفازا و لورديناتور و كل شي تطور,daba kayn telfaza w lordinatour w kol chi t6ewer,"Now there is the TV, the computer, and everything has advanced."
والله بصح تطور باين,wallah bassa7 ta6awer bayn,"Honestly, the progress is noticeable."
في وقتنا هذا ولا كلشي ساهل,f waqtna hada wla kolchi sahel,"Nowadays, everything has become easy."
فاش نتشاركو,fash ntsharko,When we share.
فاش نتشاركو,fach ntcharko,When we share.
نتشاركو فشي فكرة,ntcharko fchi fikra,We share an idea.
تشاركو معاي بالأفكار,tcharko m3aya b lafkar,Share ideas with me.
هكدا نعاونوك اش بانلك الأميرة نتشاركو,hakda n3awnouk ach ban lik lamira ntcharko,"This is how we help you, what do you think Princess, shall we share?"
المهم هو المشاركة,lmohim howa lmousharaka,The important thing is participation.
المهم هو المشاركة,lmohim howa lmoucharaka,The important thing is participation.
واش باقي تيليفون خدام آ فؤاد,wash baqi telephone khddam a fouad,"Is the phone still working, Fouad?"
واش باقي تيليفون خدام آ فؤاد,wach baqi telephone 5ddam a fouad,"Is the phone still working, Fouad?"
لا راه ماخدامش,la ra7 ma5damsh,"No, it's not working."
لا راه ماخدامش,la ra7 ma5damch,"No, it's not working."
غانجي دابا نصاوبو,ghanji daba nsawbo,I will prepare it now.
و نتي يا أميرة كيفاش تتوجدي للبكالوريا ولا نتي خايفة منو,w nti ya amira kifash ktwjjdi lbakaloria wla nti khayfa mnou,"And you, Amira, how are you preparing for the baccalaureate, or are you afraid of it?"
و نتي يا أميرة كيفاش تتوجدي للبكالوريا ولا نتي خايفة منو,w nti ya amira kifach ktwjjdi lbakaloria wla nti 5ayfa mnou,"And you, Amira, how are you preparing for the baccalaureate, or are you afraid of it?"
ماخايفاش منو,ma5ayfash meno,I'm not afraid of him.
ماخايفاش منو,ma5ayfach meno,I'm not afraid of him.
و الأساتدة شنو تيقولو ليكم,w l2asatida shno tayqolo likom,And what do the teachers say to you?
و الأساتدة شنو تيقولو ليكم,w l2asatida chno tayqolo likom,And what do the teachers say to you?
شنو وراوكم,shno wrawkom,What did they show you?
شنو وراوكم,chno wrawkom,What did they show you?
شنو تينصحوكم و نتوما هاكا,shno tyns7okom w ntoma haka,What advice do they give you in this situation?
شنو تينصحوكم و نتوما هاكا,chno tyns7okom w ntoma haka,What advice do they give you in this situation?
و نتي هادا عامك اللول معندك خبرة,w nti hada 3amk lluwl ma3ndk khbra,"And this is your first year, you have no experience."
و نتي هادا عامك اللول معندك خبرة,w nti hada 3amk lluwl ma3ndk 5bra,"And this is your first year, you have no experience."
كلشي الأساتذة متافقين بلي فرحة البكالوريا مكيناش فرحة بحالها,kolchi l2asatida mtafiqin blli far7a lbac makaynach far7a b7alha,All the teachers agree that the joy of the baccalaureate has no equal.
وخا زعما كتدوز علينا بزاف د الأفراح,wkha z3ma katdoz 3lina bzaf d lafra7,Even though we experience many celebrations.
وخا زعما كتدوز علينا بزاف د الأفراح,w5a z3ma katdoz 3lina bzaf d lafra7,Even though we experience many celebrations.
خسكوم متخافوش وتبداو الخدمة من الثلاثي اللول كلا نهار,khaskom matkhafouch w tebdaou lkhidma mn ttlaty lloul kla nhar,You must not be afraid and start working from the first trimester every day.
خسكوم متخافوش وتبداو الخدمة من الثلاثي اللول كلا نهار,5askom mat5afouch w tebdaou l5idma mn ttlaty lloul kla nhar,You must not be afraid and start working from the first trimester every day.
مانضيعوش وقتنا  في الخوى الخاوي,ma ndi3awsh w9tna f lkhwa lkhawi,Let's not waste our time on meaningless things.
مانضيعوش وقتنا  في الخوى الخاوي,ma ndi3awch w9tna f l5wa l5awi,Let's not waste our time on meaningless things.
قراو مزيان,qraow mzyan,Study well.
حيت هدا هو المصير ديالكم ركزو على مواد الحفاظة مع المواد الأساسية حيت هي اللي كتطلع المعدل,"7it hada howa lmassir dialkom, rakkzo 3la mawad l7ifada m3a lmawad lasasiya 7it hiya li katla3 lmo3dal.","Because that is your destiny, focus on the preservation subjects along with the core subjects because they are the ones that raise the average."
