Darija (Arabic),Darija (Arabizi),English
واش كاين شي واحد اخور جاي؟,wash kayn shi wahed akhor jay?,Is anyone else coming?
واش كولشي هوا هاداك؟,wash kolchi howa hadak?,Is everything okay?
واش كولشي هوا هاداك؟,wach kolchi howa hadak?,Is everything okay?
واش كولشي هوا هاداك؟,wash kolshi howa hadak?,Is everything okay?
واش بارد لحال علا برا؟,wash bard l7al 3la bra?,Is it cold outside?
واش بارد لحال علا برا؟,wach bard l7al 3la bra?,Is it cold outside?
واش بارد لحال علا برا؟,wach bard lhal 3la bra?,Is it cold outside?
واش بارد لحال علا برا؟,wash bard lhal 3la bra?,Is it cold outside?
واش بعيد علا هنا؟,wash b3id 3la hna?,Is it far from here?
واش بعيد علا هنا؟,wach b3id 3la hna?,Is it far from here?
واش سخون لحال؟,wash skhon l7al?,Is it hot?
واش سخون لحال؟,wach s5on l7al?,Is it hot?
واش سخون لحال؟,wach s5on lhal?,Is it hot?
واش سخون لحال؟,wach skhon l7al?,Is it hot?
واش سخون لحال؟,wach skhon lhal?,Is it hot?
واش سخون لحال؟,wash s5on l7al?,Is it hot?
واش سخون لحال؟,wash s5on lhal?,Is it hot?
واش سخون لحال؟,wash skhon lhal?,Is it hot?
واش كاتصب شتا؟,wash katsob shta?,Is it raining?
واش كاتصب شتا؟,wach katsob chta?,Is it raining?
واش كاينا شي هاجا رخص؟,wash kayna chi haja rkhes?,Is there anything cheaper?
واش كاينا شي هاجا رخص؟,wach kayna chi haja r5es?,Is there anything cheaper?
واش كاينا شي هاجا رخص؟,wach kayna chi haja rkhes?,Is there anything cheaper?
واش كاينا شي هاجا رخص؟,wash kayna chi haja r5es?,Is there anything cheaper?
واش كاينا شي هاجا رخص؟,wash kayna shi haja r5es?,Is there anything cheaper?
واش كاينا شي هاجا رخص؟,wash kayna shi haja rkhes?,Is there anything cheaper?
واش ولدك هنا؟,wash wldk hna?,Is your son here?
واش ولدك هنا؟,wach wldk hna?,Is your son here?
واش نتسنا؟,wash ntsna?,Should I wait?
واش نتسنا؟,wach ntsna?,Should I wait?
لكبير الا صغير؟,lkbir ola sghir?,Big or small?
طوموبيلات ميريكانين.,tomobilet merikanin.,American cars.
ياكما كانو شي ماشاكيل؟,yakama kano chi machakil?,Were there any problems?
ياكما كانو شي ماشاكيل؟,yakama kano shi mashakil?,Were there any problems?
واش كنتي ف لمكتابا ليلا لي فات؟,wash konti f lmktaba lila li fat?,Were you at the library last night?
واش كنتي ف لمكتابا ليلا لي فات؟,wach konti f lmktaba lila li fat?,Were you at the library last night?
اش كادير؟,ash kadir?,What are you doing?
اش كادير؟,ach kadir?,What are you doing?
فاش كاتفكر؟,fash katfkr?,What are you thinking about?
فاش كاتفكر؟,fach katfkr?,What are you thinking about?
علاش كاتهضرو نتوما بجوج؟,3lash kathdro ntoma bjooj?,Why are both of you talking?
علاش كاتهضرو نتوما بجوج؟,3lach kathdro ntoma bjooj?,Why are both of you talking?
اش درتي ليلا لي فات؟,ash drti lila li fat?,What did you do last night?
اش درتي ليلا لي فات؟,ach drti lila li fat?,What did you do last night?
اش درتي لبارح ؟,ash drti lbare7?,What did you do yesterday?
اش درتي لبارح ؟,ach drti lbare7?,What did you do yesterday?
اش درتي لبارح ؟,ach drti lbareh?,What did you do yesterday?
اش درتي لبارح ؟,ash drti lbareh?,What did you do yesterday?
اش كايقراو؟,ash kay9raw?,What are they studying?
اش كايقراو؟,ach kay9raw?,What are they studying?
اش كايقراو؟,ach kayqraw?,What are they studying?
اش كايقراو؟,ash kayqraw?,What are they studying?
اشنو عندك؟,ashno 3ndk?,What do you have?
اشنو عندك؟,achno 3ndk?,What do you have?
اش باليك؟, ash bhalik?,What do you think?
اش باليك؟, ach bhalik?,What do you think?
اش وقع ؟,ash w9a3?,What happened?
اش وقع ؟,ach w9a3?,What happened?
اش وقع ؟,ach wqa3?,What happened?
اش وقع ؟,ash wqa3?,What happened?
شنو لي وقع ؟,shno li w9a3?,What happened?
شنو لي وقع ؟,chno li w9a3?,What happened?
شنو لي وقع ؟,chno li wqa3?,What happened?
شنو لي وقع ؟,shno li wqa3?,What happened?
اش داكشي؟,ash dakshi?,What's that?
اش داكشي؟,ach dakchi?,What's that?
شداكشي؟,shdakshi?,Did you get that?
شداكشي؟,chdakchi?,Did you get that?
اش خصني نلبس؟,ash khsni nelbes?,What should I wear?
اش خصني نلبس؟,ach 5sni nelbes?,What should I wear?
اش خصني نلبس؟,ach khsni nelbes?,What should I wear?
اش خصني نلبس؟,ash 5sni nelbes?,What should I wear?
اش فيها؟, ash fiha?,What's in it?
اش فيها؟, ach fiha?,What's in it?
شحال داراجات لحارارا؟,ch7al darajat l7arara?,What is the temperature?
شحال داراجات لحارارا؟,chhal darajat lharara?,What is the temperature?
شحال داراجات لحارارا؟,sh7al darajat l7arara?,What is the temperature?
شحال داراجات لحارارا؟,shhal darajat lharara?,What is the temperature?
اش هادا؟,ash hada?,What is this?
اش هادا؟,ach hada?,What is this?
منين نتا؟,mnin nta?,Where are you from?
فين نقدر نكري شي طوموبيل؟,fin na9der nkri chi tomobil?,Where can I rent a car?
فين نقدر نكري شي طوموبيل؟,fin na9der nkri shi tomobil?,Where can I rent a car?
فين نقدر نكري شي طوموبيل؟,fin naqder nkri chi tomobil?,Where can I rent a car?
فين نقدر نكري شي طوموبيل؟,fin naqder nkri shi tomobil?,Where can I rent a car?
فين وقعات؟,fin wa93at?,Where did it happen?
فين تعلمتيها؟,fin t3llmtiha?,Where did you learn it?
فيناهوا؟,finahwa?,Where is he?
منين هوا؟,mnin howa?,Where is he from?
شنو لي حسن، سپاغتي الا شلاضا ديال دجاج؟,chno li 7ssen sbaguiti ola  shlada dial djaj?,"Which is better, spaghetti or chicken salad?"
شنو لي حسن، سپاغتي الا شلاضا ديال دجاج؟,chno li 7ssen sbaguiti ola chlada dial djaj?,"Which is better, spaghetti or chicken salad?"
شنو لي حسن، سپاغتي الا شلاضا ديال دجاج؟,chno li 7ssen sbaguiti ola shlada dial djaj?,"Which is better, spaghetti or chicken salad?"
شنو لي حسن، سپاغتي الا شلاضا ديال دجاج؟,chno li hssen sbaguiti ola chlada dial djaj?,"Which is better, spaghetti or chicken salad?"
شنو لي حسن، سپاغتي الا شلاضا ديال دجاج؟,chno li hssen sbaguiti ola shlada dial djaj?,"Which is better, spaghetti or chicken salad?"
شنو لي حسن، سپاغتي الا شلاضا ديال دجاج؟,shno li 7ssen sbaguiti ola shlada dial djaj?,"Which is better, spaghetti or chicken salad?"
شنو لي حسن، سپاغتي الا شلاضا ديال دجاج؟,shno li hssen sbaguiti ola shlada dial djaj?,"Which is better, spaghetti or chicken salad?"
اشمن وحدا بغيتي؟,ashmen wa7da bghiti?,Which one do you want?
اشمن وحدا بغيتي؟,achmen wa7da bghiti?,Which one do you want?
اشمن وحدا بغيتي؟,achmen wahda bghiti?,Which one do you want?
اشمن وحدا بغيتي؟,ashmen wahda bghiti?,Which one do you want?
شكون فيهوم لي رخص؟,shkon fihom li rkhas?,Who among them is cheap?
شكون فيهوم لي رخص؟,chkon fihom li r5as?,Who among them is cheap?
شكون فيهوم لي رخص؟,chkon fihom li rkhas?,Who among them is cheap?
شكون فيهوم لي رخص؟,shkon fihom li r5as?,Who among them is cheap?
شكون فيهوم لي حسن؟,shkon fihom li 7sen?,Who among them is better?
شكون فيهوم لي حسن؟,chkon fihom li 7sen?,Who among them is better?
شكون فيهوم لي حسن؟,chkon fihom li hsen?,Who among them is better?
شكون فيهوم لي حسن؟,shkon fihom li hsen?,Who among them is better?
اشمن مدراسا لاش كايمشي؟,ashmen madrasa lash kaymshi?,Which school is he going to?
اشمن مدراسا لاش كايمشي؟,achmen madrasa lach kaymchi?,Which school is he going to?
شكوناهوما؟,shkounahoma?,Who are they?
شكوناهوما؟,chkounahoma?,Who are they?
علامن كاتقلب؟,3la man kat9elleb?,What are you looking for?
علامن كاتقلب؟,3la man katqelleb?,What are you looking for?
شكون معايا؟,shkon m3aya?,Who is this?
شكون معايا؟,chkon m3aya?,Who is this?
شكون لي كايضوور؟,shkon li kaydower?,Who is wandering?
شكون لي كايضوور؟,chkon li kaydower?,Who is wandering?
شكوناهوا داك راجل لي لهيه؟,shkounahowa dak rajel li lehiya?,Who is that man over there?
شكوناهوا داك راجل لي لهيه؟,chkounahowa dak rajel li lehiya?,Who is that man over there?
شكون علمك داكشي؟,shkon 3llmk dakchi?,Who taught you that?
شكون علمك داكشي؟,chkon 3llmk dakchi?,Who taught you that?
شكون علمك داكشي؟,shkon 3llmk dakshi?,Who taught you that?
علاش ڭلتي داكشي؟,3lash glti dakchi?,Why did you say that?
علاش ڭلتي داكشي؟,3lach glti dakchi?,Why did you say that?
علاش ڭلتي داكشي؟,3lash glti dakshi?,Why did you say that?
واخا تدووز ليا لملحا عافاك؟,wa5a tdoz lia lmel7a 3afak?,"Can you pass me the salt, please?"
واخا تدووز ليا لملحا عافاك؟,wa5a tdoz lia lmelha 3afak?,"Can you pass me the salt, please?"
واخا تدووز ليا لملحا عافاك؟,wakha tdoz lia lmel7a 3afak?,"Can you pass me the salt, please?"
واخا تدووز ليا لملحا عافاك؟,wakha tdoz lia lmelha 3afak?,"Can you pass me the salt, please?"
واخا تحط ليا هادي ف طوموبيل؟,wa5a t7e6 lia hadi f tomobil?,Can you put this in the car for me?
واخا تحط ليا هادي ف طوموبيل؟,wa5a t7et lia hadi f tomobil?,Can you put this in the car for me?
واخا تحط ليا هادي ف طوموبيل؟,wa5a the6 lia hadi f tomobil?,Can you put this in the car for me?
واخا تحط ليا هادي ف طوموبيل؟,wa5a thet lia hadi f tomobil?,Can you put this in the car for me?
واخا تحط ليا هادي ف طوموبيل؟,wakha t7e6 lia hadi f tomobil?,Can you put this in the car for me?
واخا تحط ليا هادي ف طوموبيل؟,wakha t7et lia hadi f tomobil?,Can you put this in the car for me?
واخا تحط ليا هادي ف طوموبيل؟,wakha the6 lia hadi f tomobil?,Can you put this in the car for me?
واخا تحط ليا هادي ف طوموبيل؟,wakha thet lia hadi f tomobil?,Can you put this in the car for me?
واخا تڭوليه اضوور ليا عافاك؟,wa5a tgolih idower lia 3afak?,Can you please turn it on for me?
واخا تڭوليه اضوور ليا عافاك؟,wakha tgolih idower lia 3afak?,Can you please turn it on for me?
عندك طوموبيلا غزالا.,3ndek tomobila ghzala.,You have a beautiful car.
كاتشبهي ل ختي,katshbhi l khti,She looks like my sister.
كاتشبهي ل ختي,katchbhi l 5ti,She looks like my sister.
كاتشبهي ل ختي,katchbhi l khti,She looks like my sister.
كاتشبهي ل ختي,katshbhi l 5ti,She looks like my sister.
6 دولار ل صاعا.,6 dollar l sa3a.,6 dollars per hour.
6 دولار ل صاعا.,t dollar l sa3a.,6 dollars per hour.
50 درهم ل صاعا,50 dirham l sa3a,50 dirhams per hour.
واش كاتسنا شي حد؟,wash katsna shi 7ad?,Are you waiting for someone?
واش كاتسنا شي حد؟,wach katsna chi 7ad?,Are you waiting for someone?
واش كاتسنا شي حد؟,wach katsna chi had?,Are you waiting for someone?
واش كاتسنا شي حد؟,wash katsna shi had?,Are you waiting for someone?
واش نتا خدام ليوما؟,wash nta khddam lyoma?,Are you working today?
واش نتا خدام ليوما؟,wach nta 5ddam lyoma?,Are you working today?
واش نتا خدام ليوما؟,wach nta khddam lyoma?,Are you working today?
واش نتا خدام ليوما؟,wash nta 5ddam lyoma?,Are you working today?
جيب ليا معاك تريكويا عافاك,jib lia m3ak trikouya 3afak,"Bring me a sweater, please."
واش كايعجبك تفرج ف تلفازا؟,wash kay3jbk tfrj f tlfaza?,Do you like watching TV?
واش كايعجبك تفرج ف تلفازا؟,wach kay3jbk tfrj f tlfaza?,Do you like watching TV?
واش كملتي لقرايا؟,wash kmlti l9raya?,Did you finish your studies?
واش كملتي لقرايا؟,wach kmlti l9raya?,Did you finish your studies?
واش كملتي لقرايا؟,wach kmlti lqraya?,Did you finish your studies?
واش كملتي لقرايا؟,wash kmlti lqraya?,Did you finish your studies?
هوا انڭنيور,hwa angnior,He is an engineer.
شحال هادا باش نتا خدام هنا؟,ch7al hada bash nta khdam hna?,How long have you been working here?
شحال هادا باش نتا خدام هنا؟,ch7al hada bach nta 5dam hna?,How long have you been working here?
شحال هادا باش نتا خدام هنا؟,ch7al hada bach nta khdam hna?,How long have you been working here?
شحال هادا باش نتا خدام هنا؟,ch7al hada bash nta 5dam hna?,How long have you been working here?
شحال هادا باش نتا خدام هنا؟,chhal hada bach nta 5dam hna?,How long have you been working here?
شحال هادا باش نتا خدام هنا؟,chhal hada bach nta khdam hna?,How long have you been working here?
شحال هادا باش نتا خدام هنا؟,chhal hada bash nta 5dam hna?,How long have you been working here?
شحال هادا باش نتا خدام هنا؟,chhal hada bash nta khdam hna?,How long have you been working here?
شحال هادا باش نتا خدام هنا؟,sh7al hada bash nta 5dam hna?,How long have you been working here?
شحال هادا باش نتا خدام هنا؟,sh7al hada bash nta khdam hna?,How long have you been working here?
شحال هادا باش نتا خدام هنا؟,shhal hada bash nta 5dam hna?,How long have you been working here?
شحال هادا باش نتا خدام هنا؟,shhal hada bash nta khdam hna?,How long have you been working here?
شحال من ساعا ف صيمانا كاتخدم؟,ch7al mn sa3a f simana katkhdem?,How many hours a week do you work?
شحال من ساعا ف صيمانا كاتخدم؟,ch7al mn sa3a f simana kat5dem?,How many hours a week do you work?
شحال من ساعا ف صيمانا كاتخدم؟,chhal mn sa3a f simana kat5dem?,How many hours a week do you work?
شحال من ساعا ف صيمانا كاتخدم؟,chhal mn sa3a f simana katkhdem?,How many hours a week do you work?
شحال من ساعا ف صيمانا كاتخدم؟,sh7al mn sa3a f simana kat5dem?,How many hours a week do you work?
شحال من ساعا ف صيمانا كاتخدم؟,sh7al mn sa3a f simana katkhdem?,How many hours a week do you work?
شحال من ساعا ف صيمانا كاتخدم؟,shhal mn sa3a f simana kat5dem?,How many hours a week do you work?
